set,cluster,num_images
55,S55_cluster65,2
55,S55_cluster66,2
55,S55_cluster67,2
55,S55_cluster68,2
55,S55_cluster69,2
55,S55_cluster7,2
55,S55_cluster70,2
55,S55_cluster71,3
55,S55_cluster72,2
55,S55_cluster73,2
55,S55_cluster74,2
55,S55_cluster75,2
55,S55_cluster76,2
55,S55_cluster77,3
55,S55_cluster78,2
55,S55_cluster79,2
55,S55_cluster8,2
55,S55_cluster80,2
55,S55_cluster81,2
55,S55_cluster82,3
55,S55_cluster83,4
55,S55_cluster84,5
55,S55_cluster85,5
55,S55_cluster86,3
55,S55_cluster87,3
55,S55_cluster88,7
55,S55_cluster89,2
55,S55_cluster9,2
55,S55_cluster90,2
55,S55_cluster91,2
55,S55_cluster92,3
55,S55_cluster93,2
55,S55_cluster94,3
55,S55_cluster95,2
55,S55_cluster96,2
55,S55_cluster97,2
55,S55_cluster98,2
55,S55_cluster99,4
55,noise,420
56,S56_cluster0,5
56,S56_cluster1,4
56,S56_cluster10,3
56,S56_cluster100,2
56,S56_cluster101,6
56,S56_cluster102,2
56,S56_cluster103,2
56,S56_cluster104,2
56,S56_cluster105,2
56,S56_cluster106,2
56,S56_cluster107,4
56,S56_cluster108,4
56,S56_cluster109,2
56,S56_cluster11,2
56,S56_cluster110,2
56,S56_cluster111,2
56,S56_cluster112,2
56,S56_cluster113,2
56,S56_cluster114,2
56,S56_cluster115,2
56,S56_cluster116,2
56,S56_cluster117,2
56,S56_cluster118,2
56,S56_cluster119,2
56,S56_cluster12,2
56,S56_cluster120,2
56,S56_cluster121,2
56,S56_cluster122,2
56,S56_cluster123,2
56,S56_cluster124,4
56,S56_cluster125,2
56,S56_cluster126,2
56,S56_cluster127,2
56,S56_cluster128,2
56,S56_cluster129,2
56,S56_cluster13,2
56,S56_cluster130,2
56,S56_cluster131,4
56,S56_cluster132,2
56,S56_cluster133,2
56,S56_cluster134,2
56,S56_cluster135,2
56,S56_cluster136,16
56,S56_cluster137,2
56,S56_cluster138,2
56,S56_cluster139,2
56,S56_cluster14,5
56,S56_cluster140,2
56,S56_cluster141,2
56,S56_cluster142,2
56,S56_cluster143,2
56,S56_cluster144,2
56,S56_cluster145,2
56,S56_cluster146,2
56,S56_cluster147,2
56,S56_cluster15,2
56,S56_cluster16,2
56,S56_cluster17,2
56,S56_cluster18,2
56,S56_cluster19,2
56,S56_cluster2,2
56,S56_cluster20,6
56,S56_cluster21,7
56,S56_cluster22,16
56,S56_cluster23,9
56,S56_cluster24,18
56,S56_cluster25,2
56,S56_cluster26,2
56,S56_cluster27,7
56,S56_cluster28,2
56,S56_cluster29,2
56,S56_cluster3,3
56,S56_cluster30,2
56,S56_cluster31,3
56,S56_cluster32,2
56,S56_cluster33,3
56,S56_cluster34,2
56,S56_cluster35,3
56,S56_cluster36,2
56,S56_cluster37,2
56,S56_cluster38,2
56,S56_cluster39,2
56,S56_cluster4,2
56,S56_cluster40,2
56,S56_cluster41,2
56,S56_cluster42,4
56,S56_cluster43,2
56,S56_cluster44,2
56,S56_cluster45,2
56,S56_cluster46,2
56,S56_cluster47,2
56,S56_cluster48,2
56,S56_cluster49,2
56,S56_cluster5,21
56,S56_cluster50,11
56,S56_cluster51,2
56,S56_cluster52,2
56,S56_cluster53,2
56,S56_cluster54,3
56,S56_cluster55,6
56,S56_cluster56,2
56,S56_cluster57,3
56,S56_cluster58,12
56,S56_cluster59,3
56,S56_cluster6,2
56,S56_cluster60,2
56,S56_cluster61,2
56,S56_cluster62,4
56,S56_cluster63,2
56,S56_cluster64,2
56,S56_cluster65,2
56,S56_cluster66,16
56,S56_cluster67,3
56,S56_cluster68,4
56,S56_cluster69,7
56,S56_cluster7,2
56,S56_cluster70,2
56,S56_cluster71,2
56,S56_cluster72,6
56,S56_cluster73,10
56,S56_cluster74,2
56,S56_cluster75,4
56,S56_cluster76,2
56,S56_cluster77,2
56,S56_cluster78,3
56,S56_cluster79,2
56,S56_cluster8,2
56,S56_cluster80,4
56,S56_cluster81,4
56,S56_cluster82,2
56,S56_cluster83,2
56,S56_cluster84,2
56,S56_cluster85,2
56,S56_cluster86,2
56,S56_cluster87,3
56,S56_cluster88,3
56,S56_cluster89,2
56,S56_cluster9,5
56,S56_cluster90,2
56,S56_cluster91,2
56,S56_cluster92,11
56,S56_cluster93,7
56,S56_cluster94,4
56,S56_cluster95,3
56,S56_cluster96,2
56,S56_cluster97,3
56,S56_cluster98,4
56,S56_cluster99,2
56,noise,499
57,S57_cluster0,3
57,S57_cluster1,2
57,S57_cluster10,2
57,S57_cluster100,6
57,S57_cluster101,4
57,S57_cluster102,2
57,S57_cluster103,2
57,S57_cluster104,3
57,S57_cluster105,2
57,S57_cluster106,4
57,S57_cluster107,4
57,S57_cluster108,2
57,S57_cluster109,2
57,S57_cluster11,2
57,S57_cluster110,5
57,S57_cluster111,2
57,S57_cluster112,2
57,S57_cluster113,2
57,S57_cluster114,6
57,S57_cluster115,4
57,S57_cluster116,2
57,S57_cluster117,2
57,S57_cluster118,2
57,S57_cluster119,2
57,S57_cluster12,3
57,S57_cluster120,11
57,S57_cluster121,14
57,S57_cluster122,2
57,S57_cluster123,2
57,S57_cluster124,2
57,S57_cluster125,24
57,S57_cluster126,3
57,S57_cluster127,3
57,S57_cluster128,2
57,S57_cluster129,2
57,S57_cluster13,2
57,S57_cluster130,2
57,S57_cluster131,2
57,S57_cluster132,3
57,S57_cluster133,21
57,S57_cluster134,2
57,S57_cluster14,3
57,S57_cluster15,2
57,S57_cluster16,2
57,S57_cluster17,3
57,S57_cluster18,2
57,S57_cluster19,3
57,S57_cluster2,4
57,S57_cluster20,2
57,S57_cluster21,2
57,S57_cluster22,2
57,S57_cluster23,9
57,S57_cluster24,2
57,S57_cluster25,3
57,S57_cluster26,2
57,S57_cluster27,2
57,S57_cluster28,2
57,S57_cluster29,2
57,S57_cluster3,4
57,S57_cluster30,2
57,S57_cluster31,3
57,S57_cluster32,2
57,S57_cluster33,4
57,S57_cluster34,3
57,S57_cluster35,8
57,S57_cluster36,6
57,S57_cluster37,6
57,S57_cluster38,2
57,S57_cluster39,2
57,S57_cluster4,2
57,S57_cluster40,2
57,S57_cluster41,3
57,S57_cluster42,3
57,S57_cluster43,2
57,S57_cluster44,16
57,S57_cluster45,15
57,S57_cluster46,2
57,S57_cluster47,3
57,S57_cluster48,5
57,S57_cluster49,3
57,S57_cluster5,2
57,S57_cluster50,3
57,S57_cluster51,2
57,S57_cluster52,13
57,S57_cluster53,2
57,S57_cluster54,3
57,S57_cluster55,2
57,S57_cluster56,2
57,S57_cluster57,7
57,S57_cluster58,11
57,S57_cluster59,4
57,S57_cluster6,2
57,S57_cluster60,2
57,S57_cluster61,2
57,S57_cluster62,3
57,S57_cluster63,3
57,S57_cluster64,5
57,S57_cluster65,7
57,S57_cluster66,3
57,S57_cluster67,3
57,S57_cluster68,12
57,S57_cluster69,2
57,S57_cluster7,4
57,S57_cluster70,2
57,S57_cluster71,2
57,S57_cluster72,2
57,S57_cluster73,2
57,S57_cluster74,2
57,S57_cluster75,2
57,S57_cluster76,5
57,S57_cluster77,2
57,S57_cluster78,4
57,S57_cluster79,3
57,S57_cluster8,2
57,S57_cluster80,2
57,S57_cluster81,3
57,S57_cluster82,11
57,S57_cluster83,4
57,S57_cluster84,5
57,S57_cluster85,2
57,S57_cluster86,2
57,S57_cluster87,2
57,S57_cluster88,2
57,S57_cluster89,2
57,S57_cluster9,2
57,S57_cluster90,3
57,S57_cluster91,7
57,S57_cluster92,2
57,S57_cluster93,80
57,S57_cluster94,3
57,S57_cluster95,20
57,S57_cluster96,25
57,S57_cluster97,4
57,S57_cluster98,2
57,S57_cluster99,3
57,noise,373
58,S58_cluster0,58
58,S58_cluster1,3
58,S58_cluster10,2
58,S58_cluster100,2
58,S58_cluster101,2
58,S58_cluster102,3
58,S58_cluster103,12
58,S58_cluster104,3
58,S58_cluster105,5
58,S58_cluster106,2
58,S58_cluster107,98
58,S58_cluster108,2
58,S58_cluster109,4
58,S58_cluster11,2
58,S58_cluster110,7
58,S58_cluster111,15
58,S58_cluster112,2
58,S58_cluster12,2
58,S58_cluster13,7
58,S58_cluster14,8
58,S58_cluster15,2
58,S58_cluster16,3
58,S58_cluster17,4
58,S58_cluster18,4
58,S58_cluster19,9
58,S58_cluster2,16
58,S58_cluster20,8
58,S58_cluster21,3
58,S58_cluster22,5
58,S58_cluster23,2
58,S58_cluster24,7
58,S58_cluster25,4
58,S58_cluster26,2
58,S58_cluster27,8
58,S58_cluster28,2
58,S58_cluster29,2
58,S58_cluster3,5
58,S58_cluster30,2
58,S58_cluster31,9
58,S58_cluster32,2
58,S58_cluster33,2
58,S58_cluster34,3
58,S58_cluster35,3
58,S58_cluster36,7
58,S58_cluster37,2
58,S58_cluster38,2
58,S58_cluster39,3
58,S58_cluster4,6
58,S58_cluster40,2
58,S58_cluster41,2
58,S58_cluster42,2
58,S58_cluster43,2
58,S58_cluster44,2
58,S58_cluster45,2
58,S58_cluster46,3
58,S58_cluster47,3
58,S58_cluster48,11
58,S58_cluster49,4
58,S58_cluster5,2
58,S58_cluster50,4
58,S58_cluster51,2
58,S58_cluster52,2
58,S58_cluster53,2
58,S58_cluster54,2
58,S58_cluster55,3
58,S58_cluster56,12
58,S58_cluster57,2
58,S58_cluster58,3
58,S58_cluster59,3
58,S58_cluster6,2
58,S58_cluster60,9
58,S58_cluster61,5
58,S58_cluster62,2
58,S58_cluster63,2
58,S58_cluster64,2
58,S58_cluster65,2
58,S58_cluster66,2
58,S58_cluster67,2
58,S58_cluster68,2
58,S58_cluster69,2
58,S58_cluster7,2
58,S58_cluster70,2
58,S58_cluster71,2
58,S58_cluster72,2
58,S58_cluster73,2
58,S58_cluster74,2
58,S58_cluster75,2
58,S58_cluster76,2
58,S58_cluster77,2
58,S58_cluster78,2
58,S58_cluster79,7
58,S58_cluster8,4
58,S58_cluster80,2
58,S58_cluster81,2
58,S58_cluster82,2
58,S58_cluster83,8
58,S58_cluster84,4
58,S58_cluster85,2
58,S58_cluster86,4
58,S58_cluster87,18
58,S58_cluster88,12
58,S58_cluster89,6
58,S58_cluster9,4
58,S58_cluster90,6
58,S58_cluster91,5
58,S58_cluster92,11
58,S58_cluster93,5
58,S58_cluster94,2
58,S58_cluster95,2
58,S58_cluster96,2
58,S58_cluster97,4
58,S58_cluster98,4
58,S58_cluster99,3
58,noise,393
59,S59_cluster0,2
59,S59_cluster1,8
59,S59_cluster10,10
59,S59_cluster100,4
59,S59_cluster101,2
59,S59_cluster102,12
59,S59_cluster103,6
59,S59_cluster104,2
59,S59_cluster105,2
59,S59_cluster106,2
59,S59_cluster107,2
59,S59_cluster108,2
59,S59_cluster109,4
59,S59_cluster11,11
59,S59_cluster110,4
59,S59_cluster111,2
59,S59_cluster112,5
59,S59_cluster113,2
59,S59_cluster114,2
59,S59_cluster115,4
59,S59_cluster116,2
59,S59_cluster117,2
59,S59_cluster118,2
59,S59_cluster119,2
59,S59_cluster12,3
59,S59_cluster120,2
59,S59_cluster121,8
59,S59_cluster122,2
59,S59_cluster123,2
59,S59_cluster124,5
59,S59_cluster125,2
59,S59_cluster126,2
59,S59_cluster127,9
59,S59_cluster128,4
59,S59_cluster129,4
59,S59_cluster13,6
59,S59_cluster130,2
59,S59_cluster131,4
59,S59_cluster132,4
59,S59_cluster133,2
59,S59_cluster134,2
59,S59_cluster135,2
59,S59_cluster136,2
59,S59_cluster137,2
59,S59_cluster138,9
59,S59_cluster139,5
59,S59_cluster14,2
59,S59_cluster140,2
59,S59_cluster141,2
59,S59_cluster142,2
59,S59_cluster143,2
59,S59_cluster144,2
59,S59_cluster145,4
59,S59_cluster146,2
59,S59_cluster147,2
59,S59_cluster148,2
59,S59_cluster149,2
59,S59_cluster15,2
59,S59_cluster150,3
59,S59_cluster151,2
59,S59_cluster152,6
59,S59_cluster153,2
59,S59_cluster154,2
59,S59_cluster155,2
59,S59_cluster156,2
59,S59_cluster157,2
59,S59_cluster16,2
59,S59_cluster17,12
59,S59_cluster18,2
59,S59_cluster19,2
59,S59_cluster2,2
59,S59_cluster20,2
59,S59_cluster21,3
59,S59_cluster22,2
59,S59_cluster23,6
59,S59_cluster24,2
59,S59_cluster25,3
59,S59_cluster26,2
59,S59_cluster27,5
59,S59_cluster28,2
59,S59_cluster29,5
59,S59_cluster3,2
59,S59_cluster30,2
59,S59_cluster31,2
59,S59_cluster32,2
59,S59_cluster33,2
59,S59_cluster34,5
59,S59_cluster35,29
59,S59_cluster36,2
59,S59_cluster37,7
59,S59_cluster38,4
59,S59_cluster39,3
59,S59_cluster4,2
59,S59_cluster40,4
59,S59_cluster41,8
59,S59_cluster42,3
59,S59_cluster43,2
59,S59_cluster44,2
59,S59_cluster45,2
59,S59_cluster46,2
59,S59_cluster47,2
59,S59_cluster48,2
59,S59_cluster49,2
59,S59_cluster5,2
59,S59_cluster50,2
59,S59_cluster51,2
59,S59_cluster52,2
59,S59_cluster53,2
59,S59_cluster54,2
59,S59_cluster55,2
59,S59_cluster56,4
59,S59_cluster57,2
59,S59_cluster58,2
59,S59_cluster59,3
59,S59_cluster6,3
59,S59_cluster60,3
59,S59_cluster61,8
59,S59_cluster62,2
59,S59_cluster63,2
59,S59_cluster64,2
59,S59_cluster65,2
59,S59_cluster66,2
59,S59_cluster67,2
59,S59_cluster68,2
59,S59_cluster69,2
59,S59_cluster7,66
59,S59_cluster70,3
59,S59_cluster71,2
59,S59_cluster72,3
59,S59_cluster73,3
59,S59_cluster74,2
59,S59_cluster75,2
59,S59_cluster76,2
59,S59_cluster77,2
59,S59_cluster78,2
59,S59_cluster79,3
59,S59_cluster8,9
59,S59_cluster80,12
59,S59_cluster81,2
59,S59_cluster82,2
59,S59_cluster83,2
59,S59_cluster84,3
59,S59_cluster85,3
59,S59_cluster86,2
59,S59_cluster87,4
59,S59_cluster88,2
59,S59_cluster89,2
59,S59_cluster9,3
59,S59_cluster90,3
59,S59_cluster91,2
59,S59_cluster92,2
59,S59_cluster93,2
59,S59_cluster94,2
59,S59_cluster95,16
59,S59_cluster96,2
59,S59_cluster97,4
59,S59_cluster98,2
59,S59_cluster99,2
59,noise,403
60,S60_cluster0,4
60,S60_cluster1,2
60,S60_cluster10,2
60,S60_cluster100,8
60,S60_cluster101,2
60,S60_cluster102,7
60,S60_cluster103,3
60,S60_cluster104,4
60,S60_cluster105,2
60,S60_cluster106,2
60,S60_cluster107,3
60,S60_cluster108,6
60,S60_cluster109,10
60,S60_cluster11,2
60,S60_cluster110,7
60,S60_cluster111,2
60,S60_cluster112,2
60,S60_cluster113,2
60,S60_cluster114,2
60,S60_cluster115,2
60,S60_cluster116,2
60,S60_cluster117,2
60,S60_cluster118,3
60,S60_cluster119,2
60,S60_cluster12,2
60,S60_cluster120,2
60,S60_cluster121,4
60,S60_cluster122,3
60,S60_cluster123,2
60,S60_cluster124,2
60,S60_cluster125,2
60,S60_cluster126,2
60,S60_cluster127,3
60,S60_cluster128,2
60,S60_cluster129,2
60,S60_cluster13,6
60,S60_cluster130,4
60,S60_cluster131,3
60,S60_cluster132,3
60,S60_cluster133,5
60,S60_cluster134,5
60,S60_cluster135,3
60,S60_cluster136,4
60,S60_cluster137,2
60,S60_cluster138,3
60,S60_cluster139,2
60,S60_cluster14,2
60,S60_cluster140,2
60,S60_cluster141,7
60,S60_cluster142,2
60,S60_cluster143,2
60,S60_cluster144,6
60,S60_cluster145,2
60,S60_cluster146,2
60,S60_cluster147,2
60,S60_cluster148,25
60,S60_cluster149,2
60,S60_cluster15,3
60,S60_cluster150,2
60,S60_cluster151,2
60,S60_cluster152,3
60,S60_cluster153,3
60,S60_cluster154,2
60,S60_cluster155,2
60,S60_cluster16,3
60,S60_cluster17,2
60,S60_cluster18,4
60,S60_cluster19,2
60,S60_cluster2,5
60,S60_cluster20,7
60,S60_cluster21,2
60,S60_cluster22,2
60,S60_cluster23,3
60,S60_cluster24,2
60,S60_cluster25,5
60,S60_cluster26,4
60,S60_cluster27,9
60,S60_cluster28,2
60,S60_cluster29,2
60,S60_cluster3,9
60,S60_cluster30,3
60,S60_cluster31,2
60,S60_cluster32,2
60,S60_cluster33,3
60,S60_cluster34,2
60,S60_cluster35,2
60,S60_cluster36,2
60,S60_cluster37,2
60,S60_cluster38,2
60,S60_cluster39,2
60,S60_cluster4,2
60,S60_cluster40,2
60,S60_cluster41,3
60,S60_cluster42,2
60,S60_cluster43,2
60,S60_cluster44,3
60,S60_cluster45,2
60,S60_cluster46,2
60,S60_cluster47,2
60,S60_cluster48,2
60,S60_cluster49,2
60,S60_cluster5,3
60,S60_cluster50,3
60,S60_cluster51,2
60,S60_cluster52,2
60,S60_cluster53,2
60,S60_cluster54,4
60,S60_cluster55,2
60,S60_cluster56,2
60,S60_cluster57,21
60,S60_cluster58,2
60,S60_cluster59,2
60,S60_cluster6,2
60,S60_cluster60,2
60,S60_cluster61,2
60,S60_cluster62,5
60,S60_cluster63,2
60,S60_cluster64,2
60,S60_cluster65,2
60,S60_cluster66,2
60,S60_cluster67,2
60,S60_cluster68,2
60,S60_cluster69,3
60,S60_cluster7,10
60,S60_cluster70,2
60,S60_cluster71,2
60,S60_cluster72,2
60,S60_cluster73,2
60,S60_cluster74,2
60,S60_cluster75,2
60,S60_cluster76,2
60,S60_cluster77,2
60,S60_cluster78,2
60,S60_cluster79,2
60,S60_cluster8,2
60,S60_cluster80,8
60,S60_cluster81,2
60,S60_cluster82,2
60,S60_cluster83,2
60,S60_cluster84,7
60,S60_cluster85,9
60,S60_cluster86,13
60,S60_cluster87,2
60,S60_cluster88,2
60,S60_cluster89,2
60,S60_cluster9,2
60,S60_cluster90,2
60,S60_cluster91,2
60,S60_cluster92,3
60,S60_cluster93,3
60,S60_cluster94,3
60,S60_cluster95,4
60,S60_cluster96,2
60,S60_cluster97,2
60,S60_cluster98,2
60,S60_cluster99,10
60,noise,484
61,S61_cluster0,2
61,S61_cluster1,2
61,S61_cluster10,3
61,S61_cluster100,2
61,S61_cluster101,3
61,S61_cluster102,2
61,S61_cluster103,2
61,S61_cluster104,2
61,S61_cluster105,10
61,S61_cluster106,2
61,S61_cluster107,2
61,S61_cluster108,8
61,S61_cluster109,2
61,S61_cluster11,4
61,S61_cluster110,3
61,S61_cluster111,4
61,S61_cluster112,4
61,S61_cluster113,4
61,S61_cluster114,4
61,S61_cluster115,4
61,S61_cluster116,2
61,S61_cluster117,2
61,S61_cluster118,2
61,S61_cluster119,2
61,S61_cluster12,2
61,S61_cluster120,2
61,S61_cluster121,2
61,S61_cluster122,8
61,S61_cluster123,2
61,S61_cluster124,2
61,S61_cluster125,2
61,S61_cluster126,2
61,S61_cluster127,2
61,S61_cluster128,3
61,S61_cluster129,2
61,S61_cluster13,8
61,S61_cluster130,2
61,S61_cluster131,2
61,S61_cluster132,2
61,S61_cluster133,2
61,S61_cluster134,2
61,S61_cluster135,2
61,S61_cluster136,2
61,S61_cluster137,2
61,S61_cluster138,2
61,S61_cluster139,2
61,S61_cluster14,2
61,S61_cluster140,2
61,S61_cluster141,3
61,S61_cluster142,2
61,S61_cluster143,2
61,S61_cluster144,2
61,S61_cluster145,5
61,S61_cluster146,3
61,S61_cluster147,5
61,S61_cluster148,3
61,S61_cluster149,4
61,S61_cluster15,2
61,S61_cluster150,2
61,S61_cluster151,7
61,S61_cluster152,2
61,S61_cluster153,4
61,S61_cluster154,2
61,S61_cluster155,2
61,S61_cluster156,3
61,S61_cluster157,9
61,S61_cluster158,2
61,S61_cluster159,7
61,S61_cluster16,2
61,S61_cluster160,2
61,S61_cluster161,5
61,S61_cluster162,2
61,S61_cluster163,2
61,S61_cluster164,6
61,S61_cluster165,2
61,S61_cluster166,2
61,S61_cluster167,2
61,S61_cluster168,2
61,S61_cluster17,2
61,S61_cluster18,2
61,S61_cluster19,3
61,S61_cluster2,3
61,S61_cluster20,2
61,S61_cluster21,2
61,S61_cluster22,2
61,S61_cluster23,2
61,S61_cluster24,2
61,S61_cluster25,2
61,S61_cluster26,2
61,S61_cluster27,2
61,S61_cluster28,3
61,S61_cluster29,8
61,S61_cluster3,2
61,S61_cluster30,2
61,S61_cluster31,2
61,S61_cluster32,2
61,S61_cluster33,6
61,S61_cluster34,2
61,S61_cluster35,3
61,S61_cluster36,4
61,S61_cluster37,2
61,S61_cluster38,2
61,S61_cluster39,2
61,S61_cluster4,2
61,S61_cluster40,2
61,S61_cluster41,9
61,S61_cluster42,2
61,S61_cluster43,2
61,S61_cluster44,2
61,S61_cluster45,2
61,S61_cluster46,2
61,S61_cluster47,2
61,S61_cluster48,3
61,S61_cluster49,4
61,S61_cluster5,4
61,S61_cluster50,2
61,S61_cluster51,2
61,S61_cluster52,2
61,S61_cluster53,2
61,S61_cluster54,2
61,S61_cluster55,2
61,S61_cluster56,3
61,S61_cluster57,2
61,S61_cluster58,2
61,S61_cluster59,2
61,S61_cluster6,2
61,S61_cluster60,2
61,S61_cluster61,2
61,S61_cluster62,2
61,S61_cluster63,4
61,S61_cluster64,4
61,S61_cluster65,4
61,S61_cluster66,2
61,S61_cluster67,4
61,S61_cluster68,2
61,S61_cluster69,2
61,S61_cluster7,19
61,S61_cluster70,2
61,S61_cluster71,2
61,S61_cluster72,2
61,S61_cluster73,2
61,S61_cluster74,2
61,S61_cluster75,4
61,S61_cluster76,4
61,S61_cluster77,2
61,S61_cluster78,2
61,S61_cluster79,2
61,S61_cluster8,4
61,S61_cluster80,2
61,S61_cluster81,4
61,S61_cluster82,2
61,S61_cluster83,4
61,S61_cluster84,10
61,S61_cluster85,9
61,S61_cluster86,2
61,S61_cluster87,10
61,S61_cluster88,2
61,S61_cluster89,2
61,S61_cluster9,2
61,S61_cluster90,2
61,S61_cluster91,11
61,S61_cluster92,2
61,S61_cluster93,12
61,S61_cluster94,6
61,S61_cluster95,2
61,S61_cluster96,2
61,S61_cluster97,3
61,S61_cluster98,2
61,S61_cluster99,2
61,noise,471
62,S62_cluster0,29
62,S62_cluster1,7
62,S62_cluster10,3
62,S62_cluster100,2
62,S62_cluster101,2
62,S62_cluster102,2
62,S62_cluster103,2
62,S62_cluster104,2
62,S62_cluster105,2
62,S62_cluster106,2
62,S62_cluster107,2
62,S62_cluster108,2
62,S62_cluster109,2
62,S62_cluster11,2
62,S62_cluster110,4
62,S62_cluster111,2
